mega_time_ms,esp_time_ms,servo1_us,servo2_us,esp_ax,esp_ay,esp_az,esp_gx,esp_gy,esp_gz,gy87_ax,gy87_ay,gy87_az,gy87_gx,gy87_gy,gy87_gz,Touch
22439,22481,1780,1613,-21996,-15548,-1604,-9295,-741,-3701,4040,104,-15412,1372,-980,1855,0
22460,22501,1783,1607,-23776,-32480,-2124,-5114,-3661,-1507,3540,-592,-16992,-901,2117,-2067,0
22479,22521,1785,1600,-15008,-23980,3224,1242,-5664,-1202,3632,72,-18312,-1159,398,521,0
22499,22541,1788,1593,-9460,-7852,4120,5688,-4224,-952,4008,796,-18388,-291,-547,-1191,0
22519,22561,1790,1586,-4408,5636,5084,3860,-2260,-432,4060,-252,-17868,-127,32,-2525,0
22539,22581,1791,1578,-13048,7996,3484,542,360,-2840,4284,-1012,-16596,-1789,1240,-2863,0
22559,22601,1793,1570,-22804,2988,5152,-2912,-1689,-2599,3700,668,-18388,-976,1920,117,0
22580,22621,1795,1563,-25148,-13592,-1828,-2263,-5061,-3787,3764,672,-17180,-1302,1236,-3276,0
22599,22641,1796,1555,-14544,-16732,2028,-274,-6707,-1429,3436,-472,-17888,400,866,418,0
22619,22661,1797,1546,-3336,-9720,4112,2250,-5636,-1965,3996,604,-16436,-1430,149,-1753,0
22639,22681,1798,1538,-2240,548,5068,1490,-2181,-655,3956,384,-17420,-858,1256,130,0
22660,22701,1799,1530,-22800,15872,8696,-2424,-913,-3499,4292,448,-16068,-2318,-1186,-2402,0
22679,22721,1799,1521,-25784,9368,1996,-7540,-1986,-2878,3784,408,-20044,560,1809,108,0
22700,22741,1800,1513,-20912,-7344,2920,-9975,-6518,-5013,3932,-956,-16608,-1288,1810,797,0
22719,22761,1800,1504,-8204,-25888,2056,-6604,-5361,-1148,3900,-56,-15892,-1125,-64,-656,0
22739,22781,1800,1496,-8956,-29552,5928,-790,-4169,-3714,3916,796,-20716,-1622,1495,-1954,0
22759,22801,1800,1487,-13388,-16976,7028,4503,-3421,-2334,4332,1732,-19976,-961,-560,-2021,0
22779,22821,1799,1479,-24520,-472,8248,5056,-4870,-3847,4304,-504,-19164,-1602,533,-4413,0
22799,22841,1799,1470,-13440,7172,6728,2058,-6076,-1833,4440,380,-19264,872,1295,2115,0
22819,22861,1798,1462,-14644,4276,8668,-652,-5706,-5426,-2608,6164,-29368,-2909,-3824,-10602,0
22839,22881,1797,1454,-15864,-7524,7564,-2886,-5670,-4183,4148,1284,-15616,-2004,519,3277,0
22859,22901,1796,1445,-10284,-13996,6024,-687,-4355,-3698,3940,1488,-17828,-1926,18,-2870,0
22880,22921,1795,1437,-14668,-12440,11376,1649,-4728,-3463,5388,564,-17588,-855,-1248,-695,0
22899,22941,1793,1430,-13276,-6948,7864,2187,-4136,-2882,4036,880,-16628,-4242,1359,1824,0
22919,22961,1791,1422,-12300,1632,9884,999,-4043,-2955,4472,3492,-19284,-1193,1293,-1450,0
22939,22981,1790,1414,-11100,-3388,6628,-874,-3908,-3136,4460,-840,-18428,-1392,491,-3501,0
22959,23001,1788,1407,-5608,-7908,11164,-1627,-3140,-627,4560,1616,-18928,-264,784,-624,0
22979,23021,1785,1400,-11204,-13068,6512,97,-760,-3142,4688,-808,-17156,-2600,444,-3954,0
22999,23041,1783,1393,-17008,-9728,6268,691,-1392,-786,4616,2616,-16940,-142,313,-78,0
23019,23061,1780,1387,-25720,-6812,6896,1600,-3768,-4908,4752,460,-17776,-974,455,-3919,0
23040,23081,1778,1381,-17316,-4736,10152,-52,-6958,-1093,4356,1364,-20224,726,1223,1266,0
23059,23101,1775,1375,-2096,-6980,9412,-565,-7162,-3374,4808,864,-17928,-1699,45,-2119,0
23078,23121,1771,1369,1524,-9488,10176,-422,-1913,-339,4596,832,-18068,-1072,1111,-499,0
23099,23141,1768,1364,-10792,-9496,4720,5,-17,-4364,4300,992,-17424,-2222,-297,-3723,0
23119,23161,1765,1359,-24916,-7688,9624,-545,-2505,-980,4356,1544,-16972,-660,674,1904,0
23139,23181,1761,1354,-22824,-8624,5088,240,-5601,-4568,4556,2392,-18568,-433,-270,-3117,0
23159,23201,1757,1350,-8920,-10496,6060,467,-6518,-1409,4560,172,-16500,-736,-256,951,0
23179,23221,1753,1346,5652,-6772,11704,682,-3823,-1604,4480,2164,-17432,-576,631,261,0
23199,23241,1749,1343,-288,-6884,10128,-186,-95,-1530,4464,968,-18396,-1060,795,-589,0
23219,23261,1745,1340,-16592,-7072,6116,-682,925,-2585,4844,676,-17380,-1090,1325,213,0
23239,23281,1740,1337,-27940,-10464,7536,-854,-3431,-2270,4188,-1040,-19844,2028,1797,-1915,0
23259,23301,1736,1335,-11800,-12256,4092,167,-5063,-1409,3264,3812,-16796,-146,-178,5247,0
